Ingredient,Amount,Unit,Description
"Pinto beans, drained and rinsed",416,g,"1.5 x 15.5 oz can"
"Peanuts",110,g,"3/4 cup"
"Egg",126,g,"2.5 large"
"Unsweetened applesauce",60,g,"1/4 cup"
"Sugar free syrup",120,g,"6 tbsp"
"Vanilla extract",15,g,"1 tbsp"
"Cinnamon",10,g,"1 tbsp"
"Salt",1.5,g,"1/4 tsp"
"Baking powder",10,g,"2 tsp"
Servings,8
