Ingredient,Amount,Unit,Description
"Pinto beans, drained and rinsed",416,g,"1.5 x 15.5 oz can"
"Peanuts",110,g,"3/4 cup"
"Egg",126,g,"2.5 large"
"Salted butter",57,g,"1/4 cup, melted"
"Honey",127,g,"6 tbsp"
"Baking powder",6,g,"1 tsp"
Servings,8
