Ingredient,Amount,Unit,Description
"Salt, table",10,g,"2 tsp"
"Raw pure honey",10,g,"0.5 tbsp"
"Leavening agents, active dry, baker's, yeast",7,g,"2.25 tsp"
"Extra virgin olive oil by QO",14,g,"1 tbsp (15.0 ml) aprx"
"Water, generic, bottled",356,g,"1.5 cup"
"Vital wheat gluten by The King Arthur Flour Company, Inc.",81,g,"9 tbsp"
"Whole wheat flour by FAREWAY",419,g,"3.5 cup"
Servings,10
