Ingredient,Amount,Unit,Description
"Peanuts, unsalted, dry roasted",227,g,"1.5 cup"
"Salt, table",3,g,"1/2 tsp"
"Extra virgin coconut oil by KELAPO",14,g,"1 tbsp"
"Granular sweetener: sugar, erythritol, stevia, etc.",15,g,"1 tbsp"
Servings,8
