Ingredient,Amount,Unit,Description
"Plain nonfat greek yogurt",368,g,"1.5 cup"
"Natural peanut butter",64,g,"4 tbsp"
"Honey",21,g,"1 tbsp"
"Frozen blueberries",140,g,"1 cup, frozen"
Servings,24
