Ingredient,Amount,Unit,Description
"Large egg",50,g,"1 egg"
"Plain nonfat greek yogurt",15,g,"1 tbsp"
"Dijon mustard",8,g,"1.5 tsp"
"Lemon juice",8,g,"0.5 tbsp"
"Low sodium soy sauce",7,g,"0.5 tbsp"
"Parsley, dried",1,g,"1.5 tsp"
"Oregano, dried",1,g,"0.5 tsp"
"Chili powder",1,g,"0.5 tsp"
"Garlic powder",2,g,"0.5 tsp"
"Onion powder",1,g,"0.5 tsp"
"Old Bay",1,g,"0.5 tsp"
"Tuna, in water",227,g,"2 4oz cans"
"Coconut flour",14,g,"2 tbsp"
Servings,12
