Ingredient,Amount,Unit,Description
"Water, generic, bottled",356,g,"1.5 cup"
"Leavening agents, active dry, baker's, yeast",10,g,"1 tbsp"
"Salt, table",8,g,"4 tsp"
"Extra virgin olive oil by OLIO",9,g,"2 tsp"
"White distilled vinegar by FAREWAY",5,g,"1 tsp aprx"
"Vital wheat gluten by The King Arthur Flour Company, Inc.",81,g,"9 tbsp"
"Whole wheat flour by Target Stores",420,g,"3.5 cup"
Servings,22
