Ingredient,Amount,Unit,Description
"Water",249,g,"1cup + 2tsp"
"Dry Yeast",2,g,"0.5 tsp"
"Whole wheat flour",300,g,"2.5 cup"
"Vital wheat gluten",30,g,"4 tbsp"
"Salt",5,g,"0.75 tsp"
"Honey",5,g,"1 tsp"
"Extra virgin olive oil",5,g,"1 tsp"
"Unsweetened tomato sauce",123,g,"0.5 cup"
"Shredded mozzarella cheese",113,g,"4 ounce"
Servings,4
