Ingredient,Amount,Unit,Description
"Nuts, almonds",72,g,"0.5 cup, whole"
"Peanuts, salted, dry roasted",73,g,"0.5 cup"
"Unflavored 100% whey protein isolate protein powder, unflavored by ISOPURE",45,g,"1.5 scoop"
"Cocoa, unsweetened, dry powder",22,g,"4 tbsp"
"Pitted dates by DELILAH",224,g,"28 dates"
"Salt, table",0,g,"1 dash"
Servings,16
